year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050
50000000.0,45758705.218111865,41877182.06476116,38324912.58933215,35073967.553703085,32098786.8423904,29375978.499599,26884134.813134857,24603663.99916434,22516636.16446464,20606642.335064296,18858665.44290543,17258962.25617805,15794955.325019408,14455134.093016192,13228964.397012133,12106805.643675506,11079835.01163841,10139978.083257543,9279845.360597938,8492674.166505283,7772275.473971782,7112985.245748708,6509619.901619882,5957435.563203571,5452090.75585057,4989612.274387179
50000000.0,40602018.30941417,32970477.815960065,26773358.879074883,21741048.148254294,17654608.69962552,14336254.913354756,11641617.689609174,9453463.491694229,7676593.955542948,6233704.16673786,5062019.41426724,4110564.0988137675,3337943.9760411433,2710545.248620425,2201072.1562596406,1787359.439775913,1451408.0139857177,1178601.8951655708,957072.3145404549,777181.352768099,631102.6302965124,512480.811008369,416155.1054357043,337934.74420913286,274416.6534353283,222837.3997437871
50000000.0,46004708.60138986,42328664.26997589,38946357.304526076,35834316.377606675,32970945.657636154,30336374.94583623,27912321.788114004,25681964.6050082,23629825.959292218,21741665.151175924,20004379.395776827,18405912.897087205,16935173.18746121,15581954.152064476,14336865.204118863,13191266.119457882,12137207.078180933,11167373.497328807,10275035.271749917,9454000.070917152,8698570.367601255,8003503.900203608,7363977.294379085,6775552.5915032225,6234146.451709954,5736001.8177861
50000000.0,38843200.61091969,30175884.67400304,23442558.840085544,18211680.317174632,14147999.040439036,10991071.299417457,8538567.748243883,6633305.999499318,5153176.713043383,4003317.536965278,3110033.323951105,2416072.966177563,1876960.1383170974,1458142.7838270122,1132778.6534311508,880014.9696598732,683651.9601422175,531104.6047170523,412596.0541281535,320531.02603547473,249009.01892639746,193446.1455217272,150281.34875819218,116748.17155788097,90697.45297561682,70459.58721662674
50000000.0,39274220.51505806,30849287.941308152,24231634.746789157,19033571.32971481,14950573.551846124,11743442.450035991,9224290.967772143,7245536.751266831,5691256.162384218,4470392.990583217,3511424.002022702,2758168.811546147,2166498.6024483796,1701750.8771624549,1336698.784227435,1049956.056279166,824724.1137085737,647807.9341175267,508843.03311871894,399688.26980511117,313948.9049121591,246601.97043962262,193702.00332987148,152149.90385971765,119511.37751062869,93874.32388821561
50000000.0,40953256.67326144,33543384.642920654,27474216.819429316,22503173.06605851,18431564.450742356,15096651.796820253,12365141.118840666,10127855.96081962,8295373.694265336,6794451.362037386,5565098.211670158,4558177.909488724,3733444.5977936387,3057934.297776885,2504647.363736525,2051469.3272621902,1680286.9983338288,1376264.4945501864,1127250.2619122043,923291.3862218338,756235.7824830823,619406.3621106879,507334.1546514024,415539.71709101985,340354.0938392595,278772.17129589
50000000.0,39958441.381778084,31933540.753219895,25520290.326003175,20395020.50075112,16299064.62318852,13025704.366469827,10409736.887679107,8319137.224521171,6648395.142659944,5313190.151817511,4246135.944632811,3393379.484853422,2711883.1046328745,2167252.4414141416,1732000.592795248,1384160.8832082762,1106178.230292562,884023.1594588868,706483.7519474438,564599.7917874117,451210.55368602765,360593.40920605545,288175.0120883137,230300.48656448149,184048.96985163612,147086.19946386476
50000000.0,45698038.29746071,41766214.08472372,38172681.01567295,34888332.77941948,31886567.3497693,29143071.51848636,26635623.96714852,24343915.28255031,22249383.45784246,20335063.547027472,18585450.255067177,16986372.350632213,15524877.884282373,14189129.282386737,12968307.467082605,11852524.225679731,10832742.119733864,9900701.285082277,9048852.529948168,8270296.189232913,7558726.239738179,6908379.22367153,6313987.56673447,5770736.912686451,5274227.128810314,4820436.666437599
50000000.0,46315449.099983804,42944822.34485414,39838801.47657355,36958848.5767925,34274276.40320976,31760250.930928696,29396391.34917725,27165765.120258156,25054151.44003814,23049491.422382727,21141470.933481604,19321199.433293317,17580959.472483676,15914008.975171423,14314423.497933727,12776969.1415641,11296999.23433638,9870369.642952375,8493368.820835168,7162659.619531736,5875230.566550666,4628354.8196618175,3419555.3905201512,2246575.5225017425,1107353.3323926632,10000.0
50000000.0,46566003.3857353,43379866.02005477,40408203.9871567,37623954.5743456,35004874.696523875,32532460.302355748,30191152.619089194,27967744.45590725,25850928.951079145,23830951.62263002,21899338.582018744,20048681.74142282,18272467.248192087,16564937.109759165,14920976.590078311,13336021.824086769,11805983.444590485,10327183.002489198,8896299.691855391,7510325.438413718,6166526.823743007,4862412.6334850695,3595706.0612601843,2364320.789076552,1166340.3130514338,10000.0
50000000.0,41895798.753891915,35105159.06453223,29415173.58782013,24647443.858922184,20652486.95422506,17305048.744031824,14500176.792124948,12149929.775574416,10180620.255027698,8530504.347888725,7147845.86856692,5989294.240666348,5018525.323696024,4205102.540057578,3523522.59515464,2952415.8710277956,2473876.4234075407,2072900.5755416043,1736916.5069943557,1455390.0885869684,1219494.6051969712,1021834.0112157837,856211.0418755724,717432.9100255817,601148.4963570161,503711.9284915657
