draw,budget_tCO2,overshoot_tCO2,responsibility_share,equality_share,capability_share
1379,250105497.6126095,49894502.387936175,0.016497139117826413,0.007,0.016044364418229207
1380,234656678.74768698,65343321.2528587,0.016497139117826413,0.007,0.01669442554526948
1381,239894313.04700613,60105686.95353955,0.016497139117826413,0.007,0.01621579128620816
1382,265458968.4430344,34541031.55751127,0.016497139117826413,0.007,0.016011255249746264
1383,240460199.14002252,59539800.860523164,0.016497139117826413,0.007,0.01598351775404368
1384,232650959.17623636,67349040.82430932,0.016497139117826413,0.007,0.01631962921646114
1385,244936352.05864173,55063647.94190395,0.016497139117826413,0.007,0.015731568278975604
1386,241058379.1582693,58941620.842276394,0.016497139117826413,0.007,0.017192292371641545
1387,270213189.53712493,29786810.46342075,0.016497139117826413,0.007,0.016769906206320136
1388,238878988.4987671,61121011.50177857,0.016497139117826413,0.007,0.015268391799506445
1389,263084395.48900697,36915604.511538714,0.016497139117826413,0.007,0.017028586834093598
1390,252830354.78066117,47169645.219884515,0.016497139117826413,0.007,0.01590258594636905
1391,252236502.96740046,47763497.03314522,0.016497139117826413,0.007,0.017015634779732305
1392,238326770.43155062,61673229.56899506,0.016497139117826413,0.007,0.016657385342048997
1393,243777470.40692818,56222529.5936175,0.016497139117826413,0.007,0.016152611673460715
1394,242191870.32071978,57808129.6798259,0.016497139117826413,0.007,0.017506396015743986
1395,259939807.50106955,40060192.499476135,0.016497139117826413,0.007,0.0165324717168049
1396,244410107.4109988,55589892.58954689,0.016497139117826413,0.007,0.016377742395549098
1397,251411611.27156988,48588388.7289758,0.016497139117826413,0.007,0.016245781735130083
1398,259452214.6205763,40547785.37996939,0.016497139117826413,0.007,0.016186931125616935
1399,244431363.58473682,55568636.41580886,0.016497139117826413,0.007,0.016438837873529875
1400,276068086.41880023,24917839.506505966,0.016497139117826413,0.007,0.017350265776243816
1401,261305375.36962834,38694624.63091734,0.016497139117826413,0.007,0.018934752637527506
1402,255917883.65344745,44082116.34709823,0.016497139117826413,0.007,0.016831504184322884
1403,260770896.66082692,39229103.33971876,0.016497139117826413,0.007,0.016337522459421758
1404,258116396.5728335,41883603.42771217,0.016497139117826413,0.007,0.016542070619216802
1405,255423332.87523434,44576667.125311345,0.016497139117826413,0.007,0.016178794541190773
1406,252041927.95482776,47958072.045717925,0.016497139117826413,0.007,0.01656248738883474
1407,239883604.1944658,60116395.806079894,0.016497139117826413,0.007,0.0159255313298161
1408,253504206.59546086,46495793.40508482,0.016497139117826413,0.007,0.017792657179252918
1409,222257690.6491377,77742309.35140797,0.016497139117826413,0.007,0.016184011121934776
1410,242912986.27537376,57087013.72517192,0.016497139117826413,0.007,0.015407954155154486
1411,237452108.5996038,62547891.40094188,0.016497139117826413,0.007,0.015230463739341973
1412,257082156.95592737,42917843.04461831,0.016497139117826413,0.007,0.01823395838876364
1413,262973244.93237948,37026755.0681662,0.016497139117826413,0.007,0.01803156435989944
1414,246099489.59390676,53900510.40663892,0.016497139117826413,0.007,0.016899267258920745
1415,243770823.5275304,56229176.47301528,0.016497139117826413,0.007,0.016080205667307723
1416,258864022.47252518,41135977.5280205,0.016497139117826413,0.007,0.01621690203399879
1417,255423990.09061074,44576009.90993494,0.016497139117826413,0.007,0.016183063827219166
1418,261585729.32585087,38414270.67469481,0.016497139117826413,0.007,0.01693926441513237
1419,244993473.85752714,55006526.14301854,0.016497139117826413,0.007,0.01617199692271855
1420,248328642.23152757,51671357.76901811,0.016497139117826413,0.007,0.01636811519691826
1421,251767292.34277308,48232707.6577726,0.016497139117826413,0.007,0.01639799443318453
1422,249831753.95853448,50168246.0420112,0.016497139117826413,0.007,0.016654852490225292
1423,238833864.32723552,61166135.67331016,0.016497139117826413,0.007,0.015657838276519277
1424,274072245.8966879,25927754.103857756,0.016497139117826413,0.007,0.01622831377309988
1425,255969701.33400923,44030298.66653645,0.016497139117826413,0.007,0.017190941928794452
1426,248652662.74761188,51347337.2529338,0.016497139117826413,0.007,0.016366659465651374
1427,239236276.34373546,60763723.656810224,0.016497139117826413,0.007,0.016487312758785396
1428,245130049.1866891,54869950.81385657,0.016497139117826413,0.007,0.01602007882709711
1429,228990386.12334338,71009613.8772023,0.016497139117826413,0.007,0.016852587562104636
1430,247282302.67218,52717697.32836568,0.016497139117826413,0.007,0.017344410648070012
1431,251574013.1141223,48425986.88642338,0.016497139117826413,0.007,0.016858475062229393
1432,262346097.87759054,37653902.12295514,0.016497139117826413,0.007,0.016931852766919712
1433,235287866.1911875,64712133.80935818,0.016497139117826413,0.007,0.016138681233853633
1434,235532452.12311378,64467547.8774319,0.016497139117826413,0.007,0.015286302396469475
1435,260365785.199371,39634214.80117467,0.016497139117826413,0.007,0.016033398076253477
1436,257193248.63811618,42806751.3624295,0.016497139117826413,0.007,0.01768748615120069
1437,230155468.74778715,69844531.25275853,0.016497139117826413,0.007,0.015977569204765434
1438,270309699.1775172,29690300.823028505,0.016497139117826413,0.007,0.016703353767575715
1439,240838653.12963486,59161346.87091082,0.016497139117826413,0.007,0.017201281000035918
1440,269440268.2701947,30559731.73035097,0.016497139117826413,0.007,0.01659635208102129
1441,268475053.3437821,31524946.656763554,0.016497139117826413,0.007,0.016347233263320642
1442,232822137.63671762,67177862.36382806,0.016497139117826413,0.007,0.016122376075814807
1443,241353563.2786985,58646436.72184718,0.016497139117826413,0.007,0.016456453230627124
1444,246636633.30562297,53363366.694922715,0.016497139117826413,0.007,0.015102090898604526
1445,241582177.36791775,58417822.632627934,0.016497139117826413,0.007,0.015851999983467382
1446,240222934.85282966,59777065.147716016,0.016497139117826413,0.007,0.016315114212233073
1447,250393185.1592373,49606814.841308385,0.016497139117826413,0.007,0.015993079686803652
1448,222684701.40749484,77315298.59305084,0.016497139117826413,0.007,0.015832643976428574
1449,245037848.21457016,54962151.785975516,0.016497139117826413,0.007,0.016501910102355945
1450,263499280.59906626,36500719.40147942,0.016497139117826413,0.007,0.01819150018244501
1451,270882511.7728526,29117488.22769308,0.016497139117826413,0.007,0.01654578306433571
1452,226498719.85142428,73501280.1491214,0.016497139117826413,0.007,0.01574578138065695
1453,233256537.03023311,66743462.970312566,0.016497139117826413,0.007,0.017036186194230137
1454,244671627.59813052,55328372.40241516,0.016497139117826413,0.007,0.016619521145926915
1455,247351456.8032643,52648543.19728139,0.016497139117826413,0.007,0.014943341645147868
1456,250132449.48599282,49867550.51455286,0.016497139117826413,0.007,0.016952395942243518
1457,244010057.11234248,55989942.8882032,0.016497139117826413,0.007,0.01618550903626919
1458,239076295.83676425,60923704.163781434,0.016497139117826413,0.007,0.015623058438067666
1459,245785816.79925215,54214183.20129353,0.016497139117826413,0.007,0.01591648683269975
1460,237030530.39977127,62969469.60077441,0.016497139117826413,0.007,0.015607039076644381
1461,266300275.20873734,33699724.79180834,0.016497139117826413,0.007,0.016154515218556924
1462,261197594.66511652,38802405.33542916,0.016497139117826413,0.007,0.017689621319050584
1463,224911160.07000208,75088839.9305436,0.016497139117826413,0.007,0.015288058536348847
1464,253337974.74469715,46662025.25584853,0.016497139117826413,0.007,0.016580356467737555
1465,255594447.11127615,44405552.88926953,0.016497139117826413,0.007,0.017801047820898266
1466,261879426.69222233,38120573.30832335,0.016497139117826413,0.007,0.016358521224379072
1467,226242016.9200153,73757983.08053038,0.016497139117826413,0.007,0.015658551109378197
1468,248762775.90121138,51237224.0993343,0.016497139117826413,0.007,0.015722660206753086
1469,248026453.43846524,51973546.56208044,0.016497139117826413,0.007,0.015564602262544238
1470,256613406.91858965,43386593.08195603,0.016497139117826413,0.007,0.017199756785490756
1471,245049017.70351863,54950982.29702705,0.016497139117826413,0.007,0.016193714123298748
1472,245919139.68184364,54080860.31870204,0.016497139117826413,0.007,0.016153217666365707
1473,246471746.13504624,53528253.86549944,0.016497139117826413,0.007,0.015232104985858004
1474,273041138.8648922,26958861.135653496,0.016497139117826413,0.007,0.01738505959057769
1475,266940504.8338139,33059495.166731775,0.016497139117826413,0.007,0.016236117783674543
1476,243018291.66239324,56981708.33815244,0.016497139117826413,0.007,0.016901021864036168
1477,255986395.01500192,44013604.98554376,0.016497139117826413,0.007,0.01691589105911442
1478,266332669.10174972,33667330.89879596,0.016497139117826413,0.007,0.017368494292708106
1479,248230888.2838648,51769111.716680884,0.016497139117826413,0.007,0.017355760609923047
1480,264938994.2539436,35061005.74660209,0.016497139117826413,0.007,0.017438778906972603
1481,267235076.11755058,32764923.8829951,0.016497139117826413,0.007,0.016902716977043125
1482,261727435.55933142,38272564.44121426,0.016497139117826413,0.007,0.01670551263429935
1483,251753687.09046856,48246312.910077125,0.016497139117826413,0.007,0.01631643063830581
1484,269250620.39000624,30749379.610539436,0.016497139117826413,0.007,0.017031757132299208
1485,265277363.35744062,34722636.64310506,0.016497139117826413,0.007,0.016128652989121025
1486,244663647.4462527,55336352.55429298,0.016497139117826413,0.007,0.015816490993638983
1487,254980671.60931346,45019328.39123222,0.016497139117826413,0.007,0.016632202934423083
1488,261807302.27302772,38192697.72751796,0.016497139117826413,0.007,0.017052337530363608
1489,260651256.44643223,39348743.55411345,0.016497139117826413,0.007,0.017385220957046577
1490,248529343.35402805,51470656.646517634,0.016497139117826413,0.007,0.016631492268637065
1491,246768915.97834522,53231084.022200465,0.016497139117826413,0.007,0.017576106534451977
1492,252374283.59839717,47625716.402148515,0.016497139117826413,0.007,0.016459237206891908
1493,247338440.419519,52661559.58102667,0.016497139117826413,0.007,0.016192189256731784
1494,241741329.0346061,58258670.96593958,0.016497139117826413,0.007,0.014955243384966654
1495,258964022.65216446,41035977.34838122,0.016497139117826413,0.007,0.015914894874311983
1496,265133828.01921165,34866171.98133403,0.016497139117826413,0.007,0.01710882525788848
1497,265550579.05918336,34449420.94136232,0.016497139117826413,0.007,0.017261942750983424
1498,260701112.48217738,39298887.518368304,0.016497139117826413,0.007,0.016803862211481727
1499,269251448.4530377,30748551.547508,0.016497139117826413,0.007,0.017990264928196355
1500,256351015.46661875,43648984.533926934,0.016497139117826413,0.007,0.017538417163326186
1501,251842357.50188324,48157642.49866244,0.016497139117826413,0.007,0.016296015363485707
1502,253118721.20407254,46881278.796473145,0.016497139117826413,0.007,0.01595267571725593
1503,240510519.37352324,59489480.627022445,0.016497139117826413,0.007,0.014755754401583651
1504,251331773.55931637,48668226.44122931,0.016497139117826413,0.007,0.017250263354794397
1505,243771199.19947568,56228800.801070005,0.016497139117826413,0.007,0.01464542238677144
1506,247606525.79007703,52393474.21046865,0.016497139117826413,0.007,0.01747328330329241
1507,260642244.12536857,39357755.875177115,0.016497139117826413,0.007,0.017675361930831596
1508,263428082.2101747,36571917.79037097,0.016497139117826413,0.007,0.0173978492395824
1509,271599674.880228,28400325.120317698,0.016497139117826413,0.007,0.017127502558502688
1510,247354730.53840014,52645269.46214554,0.016497139117826413,0.007,0.016017772410397865
1511,238273884.43682566,61726115.56372002,0.016497139117826413,0.007,0.0152422243879098
1512,270127562.3977313,29872437.602814376,0.016497139117826413,0.007,0.01762730637541464
1513,261588757.44261932,38411242.55792636,0.016497139117826413,0.007,0.016621017479965514
1514,252358101.602592,47641898.39795369,0.016497139117826413,0.007,0.016470651024826043
1515,244001487.16980708,55998512.830738604,0.016497139117826413,0.007,0.016955087282510207
1516,252259217.9737082,47740782.02683747,0.016497139117826413,0.007,0.016876615538738572
1517,272400336.2999365,27599663.700609207,0.016497139117826413,0.007,0.016265649212622656
1518,251222439.0932252,48777560.90732047,0.016497139117826413,0.007,0.016642681962229396
1519,241654979.65017015,58345020.35037553,0.016497139117826413,0.007,0.016066012912129467
1520,240880813.4589269,59119186.541618794,0.016497139117826413,0.007,0.01587478196270054
1521,239674360.87352037,60325639.127025306,0.016497139117826413,0.007,0.016016919504061096
1522,256183426.28014398,43816573.720401704,0.016497139117826413,0.007,0.01719367137348851
1523,244633552.4237132,55366447.57683247,0.016497139117826413,0.007,0.01744536030190901
1524,244273588.9886987,55726411.01184699,0.016497139117826413,0.007,0.016414457590617684
1525,252190813.41617215,47809186.584373534,0.016497139117826413,0.007,0.015498258786702721
1526,251049355.36523935,48950644.63530633,0.016497139117826413,0.007,0.01687044324375525
1527,236305634.3439354,63694365.65661028,0.016497139117826413,0.007,0.016512415666377022
1528,269942639.7323362,30057360.268209457,0.016497139117826413,0.007,0.016649099397898767
1529,260294008.84753576,39705991.15300992,0.016497139117826413,0.007,0.019312356461084125
1530,251837505.80941364,48162494.19113204,0.016497139117826413,0.007,0.01777292405824319
1531,256083511.0056378,43916488.994907886,0.016497139117826413,0.007,0.016429034057869968
1532,254479049.2173657,45520950.78317997,0.016497139117826413,0.007,0.01691104321684429
1533,250871722.11583477,49128277.88471091,0.016497139117826413,0.007,0.01700303575785287
1534,241824565.9549051,58175434.04564059,0.016497139117826413,0.007,0.01670626449948768
1535,273130040.59618217,26869959.404363513,0.016497139117826413,0.007,0.018096973055872587
1536,264248070.1116203,35751929.88892537,0.016497139117826413,0.007,0.017872315420489372
1537,243110574.5122946,56889425.48825109,0.016497139117826413,0.007,0.016416919867412203
1538,248054351.97923172,51945648.021313965,0.016497139117826413,0.007,0.01656406827110417
1539,257565983.8893392,42434016.11120647,0.016497139117826413,0.007,0.016278535171330096
1540,263414364.20069876,36585635.79984692,0.016497139117826413,0.007,0.01617147794876813
1541,245657953.5495485,54342046.450997174,0.016497139117826413,0.007,0.01621359720232569
1542,242502037.8562114,57497962.14433429,0.016497139117826413,0.007,0.017305130719807042
1543,226141808.3026311,73858191.69791457,0.016497139117826413,0.007,0.015526408654347495
1544,244849170.51267362,55150829.487872064,0.016497139117826413,0.007,0.017615342224679857
1545,260770409.92408872,39229590.076456964,0.016497139117826413,0.007,0.01621745258406788
1546,257847612.1389737,42152387.86157197,0.016497139117826413,0.007,0.01613873690981743
1547,247314713.2317728,52685286.76877287,0.016497139117826413,0.007,0.0167722737247899
1548,248575369.69028264,51424630.31026304,0.016497139117826413,0.007,0.01594080679605339
1549,239647669.3841271,60352330.61641857,0.016497139117826413,0.007,0.015856840207687604
1550,229755868.3707303,70244131.62981537,0.016497139117826413,0.007,0.015667147565734722
1551,236069281.7222908,63930718.27825487,0.016497139117826413,0.007,0.016005690427807126
1552,258188545.50858653,41811454.491959155,0.016497139117826413,0.007,0.016222303470394446
1553,243952954.61266968,56047045.387876004,0.016497139117826413,0.007,0.014316348980624994
1554,235188662.0769298,64811337.92361587,0.016497139117826413,0.007,0.015801676302822823
1555,255584340.99760166,44415659.00294402,0.016497139117826413,0.007,0.01732748917261501
1556,244857753.34215948,55142246.6583862,0.016497139117826413,0.007,0.015822522150797668
1557,249702072.2308138,50297927.76973188,0.016497139117826413,0.007,0.016469404143238477
1558,236190317.06666413,63809682.93388155,0.016497139117826413,0.007,0.01627726286504093
1559,239349676.25474548,60650323.7458002,0.016497139117826413,0.007,0.015414245202952767
1560,244268444.19847155,55731555.802074134,0.016497139117826413,0.007,0.01507843726825096
1561,248558273.87072927,51441726.12981641,0.016497139117826413,0.007,0.01748621035204496
1562,258151224.2374239,41848775.763121784,0.016497139117826413,0.007,0.016794269776225272
1563,233865914.06798717,66134085.93255851,0.016497139117826413,0.007,0.014816453112799752
1564,245274163.2664461,54725836.73409957,0.016497139117826413,0.007,0.016096680028735346
1565,264154300.65284777,35845699.34769791,0.016497139117826413,0.007,0.01787516705359252
1566,229632219.6295444,70367780.37100127,0.016497139117826413,0.007,0.015785256855696955
1567,272448365.97299,27551634.027555704,0.016497139117826413,0.007,0.016913076633215524
1568,251383808.90261838,48616191.0979273,0.016497139117826413,0.007,0.01619722115205434
1569,236294963.37950528,63705036.621040404,0.016497139117826413,0.007,0.017084001688397167
1570,252618408.35072136,47381591.64982432,0.016497139117826413,0.007,0.017075064228650145
1571,247683314.64194083,52316685.35860485,0.016497139117826413,0.007,0.01629448538452561
1572,247038850.26058435,52961149.739961326,0.016497139117826413,0.007,0.016677767086738213
1573,241096361.25548708,58903638.745058596,0.016497139117826413,0.007,0.015127843864767117
1574,263314709.16536584,36685290.835179836,0.016497139117826413,0.007,0.01806649990852012
1575,263130262.82088733,36869737.17965835,0.016497139117826413,0.007,0.016989303797595973
1576,270552224.84475106,29447775.15579462,0.016497139117826413,0.007,0.0166858360494845
1577,257466499.8213458,42533500.179199874,0.016497139117826413,0.007,0.016844182984419327
1578,242573022.20255184,57426977.79799384,0.016497139117826413,0.007,0.01688422051528306
1579,272556246.8125199,27443753.188025773,0.016497139117826413,0.007,0.01642097596163198
1580,272519487.8218474,27480512.1786983,0.016497139117826413,0.007,0.017669269362128842
1581,238821477.1027057,61178522.89783999,0.016497139117826413,0.007,0.015587275182356522
1582,266327334.01261607,33672665.98792961,0.016497139117826413,0.007,0.017372318176175936
1583,239334612.80172944,60665387.19881624,0.016497139117826413,0.007,0.016731774290882982
1584,254936751.14068696,45063248.85985872,0.016497139117826413,0.007,0.01575774803684981
1585,247153476.44742003,52846523.55312565,0.016497139117826413,0.007,0.015852288037850746
1586,251696514.21317187,48303485.78737381,0.016497139117826413,0.007,0.01613313335831941
1587,242066103.4076562,57933896.59288949,0.016497139117826413,0.007,0.016152283305570114
1588,231378472.60493842,68621527.39560726,0.016497139117826413,0.007,0.014873030516084436
1589,275323867.9059891,24975087.084113598,0.016497139117826413,0.007,0.017910464117167076
1590,255690736.24594527,44309263.754600406,0.016497139117826413,0.007,0.016994839536293833
1591,263809553.94232756,36190446.05821812,0.016497139117826413,0.007,0.018089000809414967
1592,256253779.89532635,43746220.105219334,0.016497139117826413,0.007,0.016400587793320567
1593,265615548.61967674,34384451.38086894,0.016497139117826413,0.007,0.016729581338950496
1594,273525483.3901018,26474516.61044389,0.016497139117826413,0.007,0.016534327530156816
1595,259324378.86384723,40675621.136698455,0.016497139117826413,0.007,0.015597733138910596
1596,255413837.7263162,44586162.27422947,0.016497139117826413,0.007,0.016360952412607856
1597,252580228.20262048,47419771.797925204,0.016497139117826413,0.007,0.015874460061102425
1598,247540218.32140952,52459781.67913616,0.016497139117826413,0.007,0.016492612928668302
1599,257162040.11360383,42837959.88694185,0.016497139117826413,0.007,0.017102011360274918
1600,231606130.25801316,68393869.74253252,0.016497139117826413,0.007,0.015762710488532443
1601,251284529.83381283,48715470.16673285,0.016497139117826413,0.007,0.017308778070834478
1602,240430136.8993671,59569863.10117859,0.016497139117826413,0.007,0.017075047840540647
1603,253832437.3011135,46167562.699432194,0.016497139117826413,0.007,0.015916168115036707
1604,244085596.1019745,55914403.89857119,0.016497139117826413,0.007,0.01664809118770566
1605,270268065.27748346,29731934.723062217,0.016497139117826413,0.007,0.016421489503617374
1606,261744481.61212522,38255518.38842046,0.016497139117826413,0.007,0.01704943713280009
1607,266154866.88196585,33845133.118579835,0.016497139117826413,0.007,0.01700761992395785
1608,246852555.97379994,53147444.02674574,0.016497139117826413,0.007,0.016301898199852758
1609,250548187.62452114,49451812.376024544,0.016497139117826413,0.007,0.01627468955010576
1610,265490964.824333,34509035.17621267,0.016497139117826413,0.007,0.017479504316850546
1611,260456656.7675265,39543343.23301917,0.016497139117826413,0.007,0.017070745544253536
1612,256424491.32425234,43575508.67629334,0.016497139117826413,0.007,0.01661530216193286
1613,256139445.12030226,43860554.88024342,0.016497139117826413,0.007,0.0172915571677198
1614,256936088.2170139,43063911.783531785,0.016497139117826413,0.007,0.015750069805136283
1615,255428207.71791756,44571792.28262812,0.016497139117826413,0.007,0.01697262567413021
1616,253448871.79632255,46551128.204223126,0.016497139117826413,0.007,0.016066690632070006
1617,259865277.14017683,40134722.86036885,0.016497139117826413,0.007,0.01685254545088366
1618,264103848.56451365,35896151.43603203,0.016497139117826413,0.007,0.01772699436775564
1619,254653486.11815298,45346513.882392704,0.016497139117826413,0.007,0.017079720833253275
1620,251052765.64284393,48947234.35770175,0.016497139117826413,0.007,0.01701028885115779
1621,251770934.99786177,48229065.00268391,0.016497139117826413,0.007,0.016717172177024783
1622,246948729.6260428,53051270.37450287,0.016497139117826413,0.007,0.017424061748401855
1623,240374193.68041465,59625806.32013103,0.016497139117826413,0.007,0.01714893667113347
1624,263469621.16539276,36530378.835152924,0.016497139117826413,0.007,0.016544394111906197
1625,260318128.22945037,39681871.771095306,0.016497139117826413,0.007,0.01672742688110835
1626,266281101.57492414,33718898.42562154,0.016497139117826413,0.007,0.0168354242660846
1627,251800101.63105106,48199898.36949462,0.016497139117826413,0.007,0.015590863850926189
1628,255136940.44190872,44863059.55863696,0.016497139117826413,0.007,0.017958012212296166
1629,239993404.26920247,60006595.73134321,0.016497139117826413,0.007,0.016399685891317017
1630,234714333.46152806,65285666.53901762,0.016497139117826413,0.007,0.017773635305937847
1631,216451156.2749791,83548843.72556657,0.016497139117826413,0.007,0.014613220647224558
1632,266678543.59127018,33321456.409275502,0.016497139117826413,0.007,0.01635072825158968
1633,231460108.87936297,68539891.12118271,0.016497139117826413,0.007,0.017008453429255103
1634,240390613.59846106,59609386.40208462,0.016497139117826413,0.007,0.015929587576714713
1635,268030809.16723073,31969190.833314955,0.016497139117826413,0.007,0.01626504601233663
1636,229697388.31305453,70302611.68749115,0.016497139117826413,0.007,0.014858874568669966
1637,242689860.0945029,57310139.906042784,0.016497139117826413,0.007,0.016967317761278664
1638,270896808.57066405,29103191.429881632,0.016497139117826413,0.007,0.016767200243812997
1639,280595707.80055296,24569560.938339412,0.016497139117826413,0.007,0.017469514468580194
1640,255636343.73549783,44363656.26504785,0.016497139117826413,0.007,0.015980037217669513
1641,254811154.9499065,45188845.05063918,0.016497139117826413,0.007,0.016316492162111253
1642,223566315.36283672,76433684.63770896,0.016497139117826413,0.007,0.015332746027300238
1643,237538213.3243014,62461786.67624429,0.016497139117826413,0.007,0.017004250336358107
1644,240836342.8010767,59163657.19946897,0.016497139117826413,0.007,0.017651604677063972
1645,261549476.3395611,38450523.660984576,0.016497139117826413,0.007,0.016220779906605406
1646,260467242.6688596,39532757.33168608,0.016497139117826413,0.007,0.016672099463631965
1647,254536596.803905,45463403.19664067,0.016497139117826413,0.007,0.015572879330584056
1648,259877126.62224004,40122873.378305644,0.016497139117826413,0.007,0.017140425606110413
1649,243418072.304878,56581927.695667684,0.016497139117826413,0.007,0.016465150541185383
1650,248654929.42534366,51345070.57520202,0.016497139117826413,0.007,0.01674510126005083
1651,237689957.3522237,62310042.648321986,0.016497139117826413,0.007,0.01637051850731194
1652,253905579.1201437,46094420.88040197,0.016497139117826413,0.007,0.017110431523561793
1653,258780290.28826857,41219709.712277114,0.016497139117826413,0.007,0.016758662781458777
1654,246060768.9667762,53939231.03376949,0.016497139117826413,0.007,0.016035139752595955
1655,251699491.84240815,48300508.15813753,0.016497139117826413,0.007,0.016776846632810198
1656,249572422.46690285,50427577.53364283,0.016497139117826413,0.007,0.017159994018999997
1657,267853703.92073882,32146296.079806864,0.016497139117826413,0.007,0.01756802713380054
1658,273366867.8368575,26633132.163688183,0.016497139117826413,0.007,0.016653688506000304
1659,267687805.2256126,32312194.77493307,0.016497139117826413,0.007,0.017043170448390165
1660,236452748.980609,63547251.01993668,0.016497139117826413,0.007,0.017183213978263192
1661,264425876.91933843,35574123.081207246,0.016497139117826413,0.007,0.018533540779768945
1662,256778390.00160193,43221609.998943746,0.016497139117826413,0.007,0.016798341700730045
1663,249839922.63731456,50160077.36323112,0.016497139117826413,0.007,0.016446007340591817
1664,236355098.56927848,63644901.4312672,0.016497139117826413,0.007,0.016332779330123427
1665,269852949.1687851,30147050.831760585,0.016497139117826413,0.007,0.01667895996638945
1666,247069910.0070171,52930089.993528575,0.016497139117826413,0.007,0.018105495091634526
1667,268325675.7123958,31674324.288149893,0.016497139117826413,0.007,0.018053865078878097
1668,260688316.80988818,39311683.1906575,0.016497139117826413,0.007,0.01568205920517137
1669,235114098.6549751,64885901.345570594,0.016497139117826413,0.007,0.01576419422256933
1670,233318452.59978786,66681547.40075782,0.016497139117826413,0.007,0.01606402224397384
1671,231509571.85623085,68490428.14431483,0.016497139117826413,0.007,0.015361098834798165
1672,273560447.097122,26439552.903423667,0.016497139117826413,0.007,0.016802023091211635
1673,260062750.29710528,39937249.7034404,0.016497139117826413,0.007,0.015991663220909492
1674,270337845.8190719,29662154.18147379,0.016497139117826413,0.007,0.016328648457447883
1675,274982659.2298496,25017340.770696104,0.016497139117826413,0.007,0.016760055002679842
1676,240810396.0661029,59189603.93444279,0.016497139117826413,0.007,0.01535780144076998
1677,252410913.99830747,47589086.002238214,0.016497139117826413,0.007,0.01734919027978368
1678,271608270.02431256,28391729.976233125,0.016497139117826413,0.007,0.01769141623115535
1679,252795686.94863653,47204313.05190915,0.016497139117826413,0.007,0.01761016223832907
1680,258735933.67976418,41264066.3207815,0.016497139117826413,0.007,0.016455831450224456
1681,269701953.9520835,30298046.048462152,0.016497139117826413,0.007,0.018284604700090273
1682,246887692.83107343,53112307.16947225,0.016497139117826413,0.007,0.016430703303931815
1683,260377992.95748112,39622007.043064564,0.016497139117826413,0.007,0.016520862670407303
1684,257749917.74275276,42250082.25779292,0.016497139117826413,0.007,0.01653768213632872
1685,282291366.12266916,24439125.68337792,0.016497139117826413,0.007,0.017951988012077282
1686,258822666.11133075,41177333.88921493,0.016497139117826413,0.007,0.015268672545350496
1687,247084068.02773237,52915931.97281331,0.016497139117826413,0.007,0.015916497404087102
1688,267259994.35272175,32740005.64782393,0.016497139117826413,0.007,0.017158984425243867
1689,251912853.76019865,48087146.24034703,0.016497139117826413,0.007,0.016486623140222614
1690,243829724.11494207,56170275.88560361,0.016497139117826413,0.007,0.015254798757123846
1691,277028353.9593722,24843972.772418797,0.016497139117826413,0.007,0.0183604039276682
1692,258480474.5705045,41519525.430041194,0.016497139117826413,0.007,0.017467212338982806
1693,246762081.5975771,53237918.402968585,0.016497139117826413,0.007,0.01709824527271291
1694,267518250.20004326,32481749.80050242,0.016497139117826413,0.007,0.01733030853905964
1695,255743218.4120712,44256781.58847448,0.016497139117826413,0.007,0.01621461373219941
1696,241650094.77505007,58349905.22549561,0.016497139117826413,0.007,0.017429015927542885
1697,226165333.87174413,73834666.12880155,0.016497139117826413,0.007,0.01562690204498828
1698,246987086.0073526,53012913.99319309,0.016497139117826413,0.007,0.01669153556386876
1699,248667020.6241869,51332979.37635878,0.016497139117826413,0.007,0.015244678722279092
1700,239475681.6380124,60524318.36253327,0.016497139117826413,0.007,0.015833339994992566
1701,247623805.2036463,52376194.79689938,0.016497139117826413,0.007,0.017817799296323846
1702,231717709.07289422,68282290.92765146,0.016497139117826413,0.007,0.01610087721055387
1703,263536442.01511508,36463557.9854306,0.016497139117826413,0.007,0.015600803178999246
1704,253746709.3367922,46253290.66375348,0.016497139117826413,0.007,0.018408533085345423
1705,241332366.20393163,58667633.79661405,0.016497139117826413,0.007,0.015735874738739136
1706,241088161.173376,58911838.82716969,0.016497139117826413,0.007,0.015972743428785605
1707,263242465.00482455,36757534.99572113,0.016497139117826413,0.007,0.0169509933523743
1708,261998601.52526414,38001398.47528154,0.016497139117826413,0.007,0.015122046837758482
1709,269122124.15702695,30877875.843518734,0.016497139117826413,0.007,0.016160930671722494
1710,265031585.70025703,34968414.30028865,0.016497139117826413,0.007,0.016783484812760492
1711,266181476.05538416,33818523.94516152,0.016497139117826413,0.007,0.017616508719377304
1712,244209745.4123597,55790254.588185966,0.016497139117826413,0.007,0.016326590303559898
1713,250294699.9467311,49705300.05381459,0.016497139117826413,0.007,0.015980788917599614
1714,244931049.94256416,55068950.05798152,0.016497139117826413,0.007,0.01765880353891452
1715,242136639.09076068,57863360.909785,0.016497139117826413,0.007,0.016828508304422535
1716,261946502.35921913,38053497.64132655,0.016497139117826413,0.007,0.017457976540909644
1717,239198741.74928704,60801258.25125864,0.016497139117826413,0.007,0.016307381725587853
1718,243861627.85617936,56138372.144366324,0.016497139117826413,0.007,0.016929695950125032
